,loss,masked_accuracy,val_loss,val_masked_accuracy
0,3.098680257797241,0.22809085249900818,2.713916301727295,0.2888867259025574
1,2.61959171295166,0.31773823499679565,2.4109325408935547,0.39000487327575684
2,2.156705856323242,0.47860488295555115,1.8564040660858154,0.5898104310035706
3,1.6074304580688477,0.6820486783981323,1.4313627481460571,0.7476130127906799
4,1.3157531023025513,0.7914453744888306,1.2480963468551636,0.8166844844818115
